"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"4966","譜瑞-KY","115/04/22","14:00","線上法說會","譜瑞科技股份有限公司(股票代號: 4966) 西元2026年第一季線上法人
說明會將於西元2026年4月22日下午2點(台北時間)舉行，有關會議大綱如下:

-	公佈公司西元2026年第一季營運成果與西元2026年第二季營運展望
-	問與答

有意參加者可透過網路連結參加線上法人說明會。欲提問之分析師或媒體請撥打下列
電話號碼參加會議。

電話法人說明會撥打號碼:
台灣: 02-3396-1191
香港: 2112-1444 (免費電話)
美國: 1-800-811-0860 (免費電話)
英國: 0800-068-8186 (免費電話)
日本: 00-531-440-156 (免費電話)
新加坡: 800-492-2072 (免費電話)
國際線: +886-2-3396-1191
電話接通後，請按密碼: 1905029#

網路直播: https://www.zucast.com/webcast/RWmAUH97

本公司西元2026年第一季營運成果新聞稿，您可以於法人說明會前約20分鐘至公開
資訊觀測站下載。

關於譜瑞科技股份有限公司

譜瑞科技股份有限公司為一專供多種普及顯示器以及個人電腦、消費性電子產品與
顯示面板所使用之高速訊號傳輸介面標準之混和訊號IC晶片之領導供應商。譜瑞公司
成立於西元2005年為一無自有晶圓廠之半導體公司，並於西元2011年股票在台灣櫃檯
買賣中心正式掛牌交易(股票代號: 4966)。譜瑞公司的IC晶片產品組合可支援顯示產
品，儲存設備以及介面應用所使用之HDMI, DisplayPort, SATA, 與 USB 等傳輸
介面規範之IC晶片成長需求。
除了成為科技的創新者，譜瑞公司亦為產業標準制定組織之領導者與積極參與者。
Parade Technologies, Inc. 為譜瑞公司100%擁有之美國子公司，目前為視訊電子
標準協會會員(簡稱VESA)，並為視訊電子標準協會推動DisplayPort數位式視訊
介面標準之主要貢獻者。
譜瑞公司憑藉其與市場首屈一指之系統製造領導廠商之緊密合作關係，以研發能提供
獨特系統性能之IC晶片。許多譜瑞公司的裝置整合智財技術能提供優越的系統訊號整
合、先進的系統整合以及提升耗電效率。在譜瑞公司”比標準更好”的設計理念下，
幾乎所有世界領導的個人電腦製造商與顯示器供應商均有採用譜瑞公司的IC晶片於
其產品中。


投資人關係: 
張祐銘 先生
ir@paradetech.com
+886.2.2627.9109","496620260422M001.pdf","496620260422E001.pdf","https://www.paradetech.com",法說會影音連結資訊:https://www.zucast.com/webcast/RWmAUH97 ,"無。","查詢"
"4971","IET-KY","115/04/16","10:00","線上會議連結。","本公司受邀參加第一金證券舉辦法人座談會，會中就本公司已公開之資訊進行說明。","497120260312M001.pdf","497120260312E001.pdf","","","無","查詢"
"4971","IET-KY","115/05/12","14:00","宏遠證券","本公司受邀參加宏遠證券舉辦法人座談會會中就本公司已公開之資訊進行說明。","497120260507M001.pdf","497120260507E001.pdf","","","無","查詢"
"4971","IET-KY","115/01/13","10:00","線上會議連結。","本公司受邀參加第一金證券舉辦法人座談會，會中就本公司已公開之資訊進行說明。","497120251114M002.pdf","497120251114E002.pdf","","","無","查詢"
"4971","IET-KY","115/05/07","14:30","實體：台北市基隆路一段176號B2智匯廳
線上：報名後取得Webex連結","本公司受邀參加康和證券舉辦之法人說明會，說明本公司2026年度Q1營運及業務狀況。","497120260507M001.pdf","497120260507E001.pdf","https://www.intelliepi.com/tw/",法說會影音連結資訊:https://youtu.be/d4Owhj9Serc ,"實體與直播報名連結-https://forms.gle/tVC6jMBR4rs6oqLQ7","查詢"
"4971","IET-KY","115/02/06","10:00","線上會議連結。","本公司受邀參加富邦證券舉辦法人座談會，會中就本公司已公開之資訊進行說明。","497120251114M002.pdf","497120251114E002.pdf","","","無","查詢"
"4971","IET-KY","115/03/12","15:15","台北市晶華酒店 (台北市中山區中山北路二段41號4樓)","受邀參加台新證券舉辦之法人說明會，說明本公司2025年度營運及業務狀況。
實體、線上直播報名連結：
https://www.tssco.com.tw/earnings_call_registrations_settings/earnings_call_registrations_settings/283
(直播連結將於法說會當日發送)","497120260312M001.pdf","497120260312E001.pdf","https://www.intelliepi.com/tw/",法說會影音連結資訊:https://www.youtube.com/watch?v=6UgbiNR557k ,"無","查詢"
"4972","湯石照明","115/03/06","14:00","網路直播","自辦
本公司將舉辦2025年第四季線上法人說明會，說明本公司營運狀況。請連結至以下網址https://www.zucast.com/webcast/tqLUQzKb。建議參與者於法說會前安裝或升級所需播放軟體，或至ttp://www.zucast.com/help尋求技術支援。","497220260306M001.pdf","497220260306E001.pdf","http://www.tonslight.com/tw/legal/",同步收看網址：:https://www.zucast.com/webcast/tqLUQzKb 法說會影音連結資訊:未輸 ,"無","查詢"
"4972","湯石照明","115/05/08","14:00","網路直播","本公司將舉辦2026年第一季線上法人說明會，說明本公司營運狀況。請連結至以下網址https://www.zucast.com/webcast/sLr9yJt8。建議參與者於法說會前安裝或升級所需播放軟體，或至ttp://www.zucast.com/help尋求技術支援。","497220260508M001.pdf","497220260508E001.pdf","http://www.tonslight.com/tw/legal/",同步收看網址：:https://www.zucast.com/webcast/sLr9yJt8 法說會影音連結資訊:未輸 ,"無","查詢"
"4974","亞泰","115/01/28","14:00","線上法人說明會","歡迎投資人至http://www.atii.com.tw/投資人專區，點選網路直播服務。","497420260128M001.pdf","497420260128E001.pdf","www.atii.com.tw",同步收看網址：:www.atii.com.tw 法說會影音連結資訊:https://www.zucast.com/webcast/zCIJQLh5 ,"簡報內容檔案於當日會後公告於公開資訊觀測站","查詢"
"4991","環宇-KY","115/05/05","14:00","https://reurl.cc/aXXkkX","本公司2026年第一季財務及營運報告。","499120260505M001.pdf","499120260505E001.pdf","http://gcsincorp.com/tc/investors/Investor_Conference.php",同步收看網址：:https://reurl.cc/aXXkkX 法說會影音連結資訊:https://youtu.be/Fj8vYYIipYg ,"簡報資料將於會議開始前30分鐘置於公開資訊觀測站及本公司網頁，請自行下載簡報資料。","查詢"
"4991","環宇-KY","115/03/04","14:00","https://reurl.cc/rKN7d4","本公司2025年第四季財務及營運報告。","499120260304M001.pdf","499120260304E001.pdf","http://gcsincorp.com/tc/investors/Investor_Conference.php",同步收看網址：:https://reurl.cc/rKN7d4 法說會影音連結資訊:https://youtu.be/ufSTs_VwvFY?si=xP4RKgMaNJEOdqyP ,"簡報資料將於會議開始前30分鐘置於公開資訊觀測站及本公司網頁，請自行下載簡報資料。","查詢"
"4991","環宇-KY","115/05/18 至 115/05/20","09:00","Conrad Hotel Hong Kong","本公司受邀參加麥格理證券舉辦之Macquarie Asia Conference 2026，說明公司營運狀況。","499120260505M001.pdf","499120260505E001.pdf","","","無","查詢"
"4995","晶達","115/05/07","14:00","線上法說會。","本公司受邀參加福邦證券舉辦之線上法人說明會。","499520260506M001.pdf","499520260506E001.pdf","https://irs.litemax.com/investors/message/Investor-Conference/",中文影音檔網址:4995_4_20260507_ch.mp4 ,"無。","查詢"
"5009","榮剛","115/04/18","11:20","亞果黃金會所(台南市安平區新港路二段585號)","本公司受邀參加群益金鼎證券所舉辦之「堅韌台灣 群益軍工論壇」","500920260418M001.pdf","500920260418E001.pdf","https://www.gmtc.com.tw/tw/investor/information/seminar","","無","查詢"
"5009","榮剛","115/05/05","14:00","Webex線上會議","本公司受邀參加國票證券所舉辦之法說會","500920260505M001.pdf","500920260505E001.pdf","https://www.gmtc.com.tw/tw/investor/information/seminar",法說會影音連結資訊:https://drive.google.com/file/d/1X6-7fr2ZdRkrKJco4YAcGm06jZPxMPnZ/view?usp=sharing ,"無","查詢"
"5009","榮剛","115/03/04","14:00","webex線上會議","本公司受邀參加凱基證券所舉辦之法說會","500920260304M001.pdf","500920260304E001.pdf","https://www.gmtc.com.tw/tw/investor/information/seminar",中文影音檔網址:5009_41_20260304_ch.mp4 ,"無","查詢"
"5013","強新","115/04/28","14:00","線上法說會","本公司受邀參加元大證券所舉辦之線上法說會","501320260428M001.pdf","501320260428E001.pdf","https://www.newbest.com.tw/investor-sh_7.html",中文影音檔網址:5013_9_20260428_ch.mp4 ,"無","查詢"
"5016","松和","115/04/21","14:30","線上法說會","本公司召開線上法人說明會，說明本公司114年第四季之營運概況。","501620260421M001.pdf","501620260421E001.pdf","https://www.songho.com/zh-tw/a3-3424/%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83.html",法說會影音連結資訊:https://drive.google.com/file/d/1D6nixODqLUlQTrhhtXixAy26ht9ZSkJs/view ,"欲參加者請需事先線上報名，報名網址https://forms.gle/94gkmFcqyTXjWRgU7","查詢"
"5201","凱衛","115/03/13","14:00","晶華酒店","本公司受邀參加華南永昌證券舉辦之2026春季產業趨勢暨企業論壇，並就本公司營運狀況做一說明。","520120260313M001.pptx","520120260313E001.pptx","https://www.kway.com.tw/",中文影音檔網址:5201_3_20260313_ch.mp4 ,"無","查詢"
"5209","新鼎","115/05/14","14:30","線上法人說明會","說明公司營運概況及業務展望","520920260514M001.pdf","520920260514E001.pdf","https://www.asi.ctci.com/",同步收看網址：:https://teams.microsoft.com/meet/44743731243064?p=olHxZHxfeFydNRzjV4 法說會影音連結資訊:https://www.asi.ctci.com/ ,"無","查詢"
"5209","新鼎","115/03/11","14:30","線上法人說明會","說明公司營運概況及業務展望","520920260311M001.pdf","520920260311E001.pdf","https://www.asi.ctci.com/",同步收看網址：:https://www.ctci.com/www/ctci2022/page.aspx?L=CH&C=0603 法說會影音連結資訊:https://www.asi.ctci.com/ ,"無","查詢"
"5274","信驊","115/03/17","10:00","台北君悅酒店","受邀參加美林證券(BofA)舉辦之2026 Asia Tech Conference，說明本公司營運概況。","527420260316M001.pdf","527420260316E001.pdf","https://www.aspeedtech.com","","無。","查詢"
"5287","數字","115/03/24","14:00","線上法說會","本公司受邀參加，宏遠證券舉辦之法人說明會，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。","528720260320M002.pdf","528720260320E002.pdf","",中文影音檔網址:5287_53_20260324_ch.mp4 ,"無","查詢"
"5289","宜鼎","115/03/30","14:50","台北花園大酒店國際廳(地址：台北市中華路二段1號2樓)","受邀參加證券櫃檯買賣中心舉辦之櫃買市場業績發表會，說明公司產業概況及經營績效","528920260330M001.pdf","528920260330E001.pdf","https://www.innodisk.com/cht/investor",同步收看網址：:https://www.youtube.com/watch?v=BpW5UHf1OqI 法說會影音連結資訊:https://vimeo.com/1178370642 ,"無。","查詢"
"5309","系統電","115/03/10","14:00","富邦國際會議中心 (台北市松山區敦化南路1段108號B2)","本公司受邀參加富邦證券舉辦之法人說明會，會中就本公司已公開發佈之2025年度財務數字、經營績效等相關資訊做說明。","530920260310M001.pdf","530920260310E001.pdf","https://www.sysgration.com/zh-tw/investor-conference-information",中文影音檔網址:5309_23_20260310_ch.mp4 ,"無","查詢"
"5314","世紀*","115/04/15","14:00","集思北科大會議中心(台北市大安區忠孝東路三段1號2樓)","本公司受邀參加凱基證券與IR Trust共同舉辦之「2026新高點&#12539;新思維投資論壇」。","531420260415M001.pdf","531420260415E001.pdf","",法說會影音連結資訊:https://youtu.be/IYt2-pqx_Go ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"5340","建榮","115/05/15","14:00","webex視訊會議","本公司受邀參加中信證券法人說明會，說明本公司之營運狀況。","534020260515M001.pdf","534020260515E001.pdf","http://www.baotek.com.tw",中文影音檔網址:5340_7_20260515_ch.mp4 ,"無","查詢"
"5347","世界","115/05/05","14:00","線上法人說明會","公司將於法人說明會中，公布2026年第一季的財務結果以及對2026年第二季的營運展望。法人說明會當日請造訪下列網址：
https://www.zucast.com/webcast/Wv15tPvV","534720260505M001.pdf","534720260505E001.pdf","http://www.vis.com.tw",同步收看網址：:https://www.zucast.com/webcast/Wv15tPvV 法說會影音連結資訊:https://www.zucast.com/webcast/Wv15tPvV ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"5347","世界","115/02/03","14:00","線上法人說明會","公司將於法人說明會中，公布2025年第四季的財務結果以及對2026年第一季的營運展望。法人說明會當日請造訪下列網址：
https://www.zucast.com/webcast/qN4WttqY","534720260203M001.pdf","534720260203E001.pdf","http://www.vis.com.tw",同步收看網址：:https://www.zucast.com/webcast/qN4WttqY 法說會影音連結資訊:https://www.zucast.com/webcast/qN4WttqY ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"5353","台林","115/03/27","14:30","台北市松山區東興路8號13樓(統一證券大樓)","本公司受邀參加統一證券主辦之法說會，說明公司2025年營運成果及未來策略布局。","535320260327M001.pdf","535320260327E001.pdf","https://www.tailyn.com.tw/tw/investor/Earnings%20Conference/",中文影音檔網址:5353_10_20260327_ch.mp4 ,"無","查詢"
"5371","中光電","115/02/10","14:30","線上法人說明會","說明本公司114年第四季財務及營運報告","537120260210M001.pdf","537120260210E001.pdf","https://www.coretronic.com/ir/seminar",同步收看網址：:https://www.zucast.com/webcast/rMjZ3PrW 法說會影音連結資訊:https://www.coretronic.com/ir/seminar ,"無","查詢"
"5371","中光電","115/04/28","14:30","線上法人說明會","說明本公司115年第一季財務及營運報告","537120260428M001.pdf","537120260428E001.pdf","https://www.coretronic.com/ir/seminar",同步收看網址：:https://www.zucast.com/webcast/RCSETEnJ 法說會影音連結資訊:https://www.coretronic.com/ir/seminar ,"無","查詢"
"5410","國眾","115/04/29","15:00","台北市中山區建國北路一段96號B1樓(台証金融大樓)福爾摩沙廳會議室","本公司受邀參加 台新綜合證券舉辦之法人說明會。","541020260429M001.pdf","541020260429E001.pdf","https://www.leosys.com/index.php/investorarea/newsandevents/institutionalinvestors",法說會影音連結資訊:https://www.youtube.com/watch?v=RAYA1qafKMM ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"5425","台半","115/03/05","11:00","集思北科大會議中心(台北市大安區忠孝東路三段1號二樓)","本公司受邀參加凱基證券舉辦之「2026Q1凱基證券投資論壇」","542520260304M001.pdf","542520260304E001.pdf","www.taiwansemi.com",法說會影音連結資訊:https://www.taiwansemi.com/zh_tw/investor-relations/events-presentations/ ,"無","查詢"
"5425","台半","115/03/20","13:00","台北君悅酒店(台北市信義區松壽路2號)","本公司受邀參加 BofA 所舉辦之『2026 Asia Tech Conference』","542520260319M001.pdf","542520260319E001.pdf","www.taiwansemi.com","","無","查詢"
"5438","東友","115/03/31","14:00","線上法人說明會","本公司受邀參加永豐金證券舉辦之線上法人說明會，報告本公司營運概況","543820260330M001.pdf","543820260330E001.pdf","","","無","查詢"
"5443","均豪","115/03/03","13:30","台北晶華酒店4F(台北市中山區中山北路二段39巷3號)","受邀參加元大證券辦理之第一季投資論壇","544320260303M001.pdf","544320260303E001.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=yIuHyVNinek ,"無","查詢"
"5457","宣德","115/04/09","14:30","台北市中山區明水路700號12樓會議廳(凱基證券大樓)","受凱基證券邀請","545720260409M001.pdf","545720260409E001.pdf","https://www.speedtech.com.tw/investor-meetings-ch/",中文影音檔網址:5457_19_20260409_ch.mp4 ,"無","查詢"
"5478","智冠","115/03/11","14:00","線上法說會","本公司受邀參加群益金鼎證券舉辦之線上法人說明會，說明公司經營績效及營運展望。","547820260311M001.pdf","547820260311E001.pdf","https://www.soft-world.com/Investors/Conference/19",中文影音檔網址:5478_41_20260311_ch.mp4 ,"無","查詢"
"5478","智冠","115/05/21","14:00","線上法人說明會","本公司受邀參加兆豐證券舉辦之法人說明會","547820260521M001.pdf","547820260521E001.pdf","https://www.soft-world.com/Investors/Conference/19",中文影音檔網址:5478_42_20260521_ch.mp4 ,"無","查詢"
"5483","中美晶","115/03/11","15:00","https://www.surveycake.com/s/6AKQD","本公司與環球晶圓股份有限公司聯合召開FY2025英文線上法說會","548320260311M001.pdf","548320260311E001.pdf","https://www.saswafer.com/category/activity-message/",法說會影音連結資訊:https://www.saswafer.com/category/activity-message/ ,"請線上註冊取得會議ID及密碼，註冊後，與會者將會收到會議連結及會議密碼。","查詢"
"5483","中美晶","115/05/12","15:10","元大金融廣場","本公司受邀參加「櫃買中心與元大證券合辦之法人說明會」","548320260512M001.pdf","548320260512E001.pdf","https://www.saswafer.com/category/activity-message/",法說會影音連結資訊:未輸 ,"無","查詢"
"5487","通泰","115/04/22","15:00","第一金證券線上法人說明會","本公司受邀參加第一金證券舉辦之線上法人說明會","548720260421M001.pdf","548720260421E001.pdf","https://www.tontek.com.tw/report/ms",中文影音檔網址:5487_3_20260422_ch.mp4 ,"無","查詢"
"5488","松普","115/05/20","14:00","福邦證券總公司(台北市忠孝西路一段6號14樓)","本公司受邀參加福邦證券舉辦之法人說明會，說明公司營運報告及營運展望。","548820260519M001.pdf","548820260519E001.pdf","https://zh-tw.sunfpu.com/list/cate-11698.htm",法說會影音連結資訊:https://youtu.be/WH1jcFrxZhA ,"無","查詢"
"5530","龍巖","115/03/30","14:30","台北市忠孝東路二段95號 (兆豐證券總公司)","本公司受邀參加由兆豐證券舉行之投資座談，向機構投資人介紹公司概況及114年第四季營運成果","553020260330M001.pdf","553020260330E001.pdf","https://www.lyls.com.tw/sitePage/investorrelations","","無","查詢"
"5536","聖暉*","115/05/18 至 115/06/11","09:00","5/18~5/19:香港港麗酒店
6/11:Westin SG Hotel","5/18~5/19:本公司受邀參加MACQUARIE舉辦之ASIA CONFERENCE 2026
6/11:本公司受邀參加大和國泰證券舉辦之Daiwa TECH Conference，於會議中說明本公司2026年第一季營運狀況","553620260515M001.pdf","553620260515E001.pdf","https://www.acter.com.tw/investors/conference","","無","查詢"
"5536","聖暉*","115/05/26 至 115/06/03","14:00","5/26:台北晶華酒店
5/28~5/29:台北文華東方酒店
6/2~6/3:台北W Hotel","5/26:本公司受邀參加台新證券舉辦之第二季全球投資論壇
5/28~5/29:本公司受邀參加Morgan Stanley舉辦之Asia AI Summit 2026
6/2:本公司受邀參加Goldman Sachs舉辦之GS Taiwan Computex &amp; Corporate Day
6/3:本公司受邀參加Citi舉辦之2026 Taiwan Tech Conference，於會議中說明本公司2026年第一季營運狀況","553620260525M001.pdf","553620260525E001.pdf","https://www.acter.com.tw/investors/conference","","無","查詢"
"5536","聖暉*","115/03/06 至 115/03/24","14:30","3/6,13,20:台北君悅酒店
3/9:台北101 SPACE 88
3/12:台北遠東飯店
3/24:線上座談會","3/6:本公司及子公司朋億(股)公司與銳澤實業(股)公司受邀參加富邦證券舉辦之2026年第一季富邦企業日
3/9:本公司受邀參加Morgan Stanley舉辦之Titans of Taiwan Tech Trip
3/12:本公司受邀參加富邦證券舉辦之Fubon/Jefferies 1Q26 Tech Trip
3/13:本公司受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference
3/20:本公司受邀參加BofA Securities舉辦之2026 Asia Tech Conference
3/24:本公司受邀參加大和國泰證券舉辦之線上座談會,於會議中說明本公司2025年第四季營運狀況","553620260306M001.pdf","553620260306E001.pdf","https://www.acter.com.tw/investors/conference","","3/24線上座談會報名請洽涂小姐(02-87586185)","查詢"
"5547","久舜","115/01/12","14:30","第一金證券總公司7樓(地點:台北市中山區長安東路一段22號7樓)","受邀參加第一金證券舉辦之法人說明會，說明公司營運現況及未來展望。","554720260108M002.pdf","554720260108E002.pdf","https://jioushun.com.tw/","","無","查詢"
"5547","久舜","115/01/09","14:30","台北君悅酒店3樓凱悅廳I區(地點:台北市信義區松壽路2號3樓)","本次上櫃前業績發表會將由公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員要求本公司於公開說明書補充揭露事項。","554720260108M001.pdf","554720260108E001.pdf","有，網址： https://jioushun.com.tw/","","無","查詢"
"5548","安倉","115/05/22","11:10","晶華國際酒店(臺北市中山北路二段39巷3號4樓)","本公司受邀參加華南永昌綜合證券舉辦之2026年夏季產業趨勢暨企業論壇","554820260519M001.pdf","554820260519E001.pdf","https://www.ancang.com/investors/Financials/Financial-Reports/100/",法說會影音連結資訊:https://youtu.be/HS7xSjv5Pjs ,"無","查詢"
"5703","亞都麗緻","115/05/15","15:00","線上法說會","公告本公司受邀參加凱基證券舉辦之線上法人說明會，進行公司簡介及營運狀況說明","570320260514M001.pdf","570320260514E001.pdf","https://taipei.landishotelsresorts.com/chinese-trad/about.php",中文影音檔網址:5703_7_20260515_ch.mp4 ,"無","查詢"
"5902","德記","115/03/09","14:00","台北市松山區東興路8號","公司營運概況說明","590220260309M001.pdf","590220260309E001.pdf","https://www.tait.com.tw/tw/investors/finance_02.aspx",中文影音檔網址:5902_8_20260309_ch.mp4 ,"無","查詢"
"5903","全家","115/03/20","13:30","線上會議","本公司受邀參加兆豐證券舉辦之法人說明會，說明本公司營運狀況。","590320260320M001.pdf","590320260320E001.pdf","https://www.family.com.tw/Web_EnterPrise/page/conference.aspx",中文影音檔網址:5903_37_20260320_ch.mp4 ,"相關資訊請參考公開資訊觀測站。","查詢"
"5904","寶雅","115/03/12","09:00","台北君悅酒店","公告本公司受邀參加JP Morgan舉辦之「Taiwan CEO CFO Conference」，說明本公司之營運概況","590420260311M001.pdf","590420260311E001.pdf","","","相關資訊請參考公開資訊觀測站","查詢"
"5904","寶雅","115/03/09","11:00","台北遠東香格里拉","公告本公司受邀參加Fidelity舉辦之「Fidelity Taiwan forum」，說明本公司之營運概況","590420260306M001.pdf","590420260306E001.pdf","","","相關資訊請參考公開資訊觀測站","查詢"
"5904","寶雅","115/03/18","14:00","台北君悅酒店","公告本公司受邀參加BofA舉辦之「2026 Asia Tech Conference」，說明本公司之營運概況","590420260316M001.pdf","590420260316E001.pdf","","","相關資訊請參考公開資訊觀測站","查詢"
"6020","大展證","115/01/21","14:00","台北市承德路一段17號13樓會議室","114年第四季法人說明會","602020260121M001.pdf","602020260121E001.pdf","https://www.tachan.com.tw/newscontent?nodeid=ddaff963-4bee-4c66-bc09-0b8f427479db",法說會影音連結資訊:https://youtu.be/iPLb-o79Smg?si=EVvIM957eeteyzDt ,"無","查詢"
"6020","大展證","115/04/22","14:00","本公司(台北市承德路一段17號13樓會議室)","115年第一季法人說明會","602020260422M001.pdf","602020260422E001.pdf","https://www.tachan.com.tw/newscontent?nodeid=588423d9-7a4c-4c23-8584-ef3762f1bd87",法說會影音連結資訊:https://youtu.be/hLZsNE-b33Y ,"無","查詢"
"6023","元大期貨","115/03/23","15:40","櫃買中心11樓多功能資訊媒體區","本公司受邀參加櫃買中心舉辦之「業績發表會」，報告本公司營運狀況。","602320260323M001.pdf","602320260323E001.pdf","https://www.yuantafutures.com.tw/shareholder_04",法說會影音連結資訊:https://www.youtube.com/watch?v=4A38ftXqpRI ,"無","查詢"
"6028","公勝保經","115/03/04","14:30","台北漢來大飯店三樓鉑金C廳(台北市南港區經貿一路168號)","本次上櫃前業績發表會將由公司經營團隊說明產業發展、財務業務狀況、未來風險及財團法人中華民國證券櫃檯買賣中心董事會暨上櫃審議委員會要求補充揭露事項。","602820260304M001.pdf","602820260304E001.pdf","https://www.goldennet.com.tw/investor/tw/","","本公司將在會後上傳完整影音檔及簡報資料。","查詢"
"6118","建達","115/04/21","14:00","線上法說會","本公司受邀參加中國信託證券舉辦之法說會，說明本公司之營運概況及財務相關資訊","611820260420M001.pdf","611820260420E001.pdf","",中文影音檔網址:6118_7_20260421_ch.mp4 ,"無","查詢"
"6123","上奇","115/04/24","14:30","台北市中山區明水路700號（凱基證券）","本公司受邀參加凱基證券舉辦之法人說明會，說明公司營運報告以及未來展望","612320260424M001.pdf","612320260424E001.pdf","https://www.grandtech.com/irday?siteid=group",中文影音檔網址:6123_5_20260424_ch.mp4 英文影音檔網址:6123_5_20260424_en.mp4 ,"相關資料將依規定登載於公開資訊觀測站及公司網站。","查詢"
"6134","萬旭","115/05/28","14:30","中國信託證券忠孝分公司(台北市中正區忠孝西路一段6號4樓)","本公司受邀參加中信證券舉辦之法人說明會，說明本公司之營運狀況及營運展望。","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.wanshih.com.tw/",法說會影音連結資訊:未輸 ,"報名連結:https://forms.gle/PvZzP6B6T62hM9KLA","查詢"
"6138","茂達","115/05/05","14:00","Webex線上會議","營運及未來展望說明。","613820260430M001.pdf","613820260430E001.pdf","https://www.anpec.com.tw/investors/information/investor_conference/",法說會影音連結資訊:https://youtu.be/Cgl8jnt1zgM?si=sL5lqIF4B71DvBCR ,"本公司受邀參加康和綜合證券舉辦之法人線上說明會。","查詢"
"6143","振曜","115/03/12","13:30","台北遠東香格里拉國際大飯店B1會議廳
(台北市敦化南路二段201號)","本公司受國泰證券邀請，將於上述時間地點，說明本公司營運狀況","614320260310M002.pdf","614320260310E002.pdf","https://www.netronixinc.com/investors_C_05.aspx",中文影音檔網址:6143_23_20260312_ch.mp4 ,"無","查詢"
"6146","耕興","115/04/16","14:00","集思北科大會議中心(臺北市大安區忠孝東路三段1號2樓~3樓)","本公司受邀參加凱基證券與IR Trust舉辦之「2026新高點&#12539;新思維投資論壇」，向投資人說明本公司產業狀況及發展趨勢。","614620260416M001.pdf","614620260416E001.pdf","https://www.sporton.com.tw/page.aspx?uid=232",中文影音檔網址:6146_93_20260416_ch.mp4 ,"無","查詢"
"6146","耕興","115/05/26","15:40","台北花園大酒店2樓國際廳(台北市中華路二段1號2樓)","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，向投資人說明本公司產業狀況及發展趨勢。","614620260514M001.pdf","614620260514E001.pdf","https://www.sporton.com.tw/page.aspx?uid=232","","無","查詢"
"6146","耕興","115/05/14","14:30","元大金融廣場3樓A廳(台北市仁愛路三段157號)","本公司受邀參元大證券舉辦之法人說明會，向各位投資人說明公司產業概況、營運成果及未來展望。","614620260514M001.pdf","614620260514E001.pdf","https://www.sporton.com.tw/page.aspx?uid=232","","無","查詢"
"6146","耕興","115/02/26","14:30","台北市大安區仁愛路四段169號15樓（富邦金融大樓）","本公司受邀參加富邦證券舉辦之法人說明會，向投資人說明本公司產業狀況及發展趨勢。","614620260226M001.pdf","614620260226E001.pdf","https://www.sporton.com.tw/page.aspx?uid=232",中文影音檔網址:6146_91_20260226_ch.mp4 ,"無","查詢"
"6146","耕興","115/03/19","14:00","台北君悅酒店 (台北市信義區松壽路2號)","本公司受邀參加美銀證券舉辦之2026 Asia Tech Conference，向投資人說明本公司產業狀況及發展趨勢。","614620260226M001.pdf","614620260226E001.pdf","https://www.sporton.com.tw/page.aspx?uid=232","","無","查詢"
"6147","頎邦","115/03/10","14:00","台北市松山區民生東路三段156號15樓會議室","說明本公司營運概況及產業發展","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.chipbond.com.tw/zh-tw/ir_page/investor-conference",中文影音檔網址:6147_67_20260310_ch.mp4 ,"無","查詢"
"6150","撼訊","115/05/13","14:30","宏遠證券(台北市信義路四段236號 信義安和大樓7樓703會議室)","本公司受邀參加宏遠證券舉辦之法人說明會，說明本公司之營運概況。","615020260513M001.pdf","615020260513E001.pdf","",中文影音檔網址:6150_5_20260513_ch.mp4 ,"無","查詢"
"6163","華電網","115/05/14","14:30","統一證券總公司13F會議室(台北市松山區東興路8號13F)","本公司受邀參加統一證券舉辦之法人說明會","616320260514M001.pdf","616320260514E001.pdf","",中文影音檔網址:6163_5_20260514_ch.MP4 ,"無","查詢"
"6173","信昌電","115/05/21","14:30","宏遠證券總公司703會議室(台北市大安區信義路四段236號7樓)","本公司受邀參加宏遠證券舉辦之法人說明會，說明本公司營運狀況。","617320260521M001.pdf","617320260521E001.pdf","https://www.pdc.com.tw/tw/investor-69-page102",法說會影音連結資訊:https://www.pdc.com.tw/storage/architecture/page~~68/page~~69/20260521.mp4 ,"無","查詢"
